,source,cos_sim,target
20694,"Чекалинский останавливался после каждой прокладки, чтобы дать играющим время распорядиться, записывал проигрыш, учтиво вслушивался в их требования, ещё учтивее отгибал лишний угол, загибаемый рассеянною рукою. ",0.4648276152130705,"Чекалинский иногда останавливался, чтобы дать игрокамвремя, записывал проигрыш, вежливо слушал их требования, внимательно следил за игрой. "
23839,Насупротив тебя сидел Илья Сергеевич с пасмурною идеей петербургского климата!.. ,0.919121059829302,Напротив тебя сидел Илья Сергеевич с пасмурной идеей петербургского климата!.. 
2283,И ничего для собак.,0.3548473464977938,Обязательно надо построить кинотеатры для собак. 
23343,"Ведь вот иной, на вашем месте, стал бы беспокоить, приставать, разохался бы, разболелся, а вы такой милый! ",0.7309640438456079,"Ведь вот другой, на вашем месте, стал бы беспокоить, приставать, а вы такой милый!"
290,"Он приблизился к ней с робостью, но опять ее улыбка успокоила его.",0.9428122355577024,"Он приблизился к ней с робостью, но опять её улыбка успокоила его. "
4268,"Пока он подводил князя к креслам и усаживал его к столу, тот случайно обернулся к нему и остановился под впечатлением чрезвычайно странного и тяжелого его взгляда. ",0.8102345315740912,"Пока он подводил князя к креслам, тот случайно обернулся к нему и остановился под впечатлением странного и тяжёлого взгляда. "
17646,"Я за здоровье солнца выпью один глоток… Я хочу, я хочу, оставьте!",0.6059156547013378,"Я хочу, я хочу, оставьте!"
17038,"Я, конечно, готов преклониться, но ведь согласитесь, жутко-с, если уж очень-то много их будет, а?",0.6749269808373557,"Ведь согласитесь, жутко, если уж очень много их будет, а? "
3782,"— Вы что, с ума сошли?!",0.948485963846174,"— Вы что, с ума сошли?! "
3010,"— Как, еще один сын? ",0.8658301073208864,"— Как, ещё один сын? "
7080,Ничего. ,0.7525879372445335,Ничего... 
19006,- с пренебрежительною веселостью отпарировала Настасья Филипповна: - а я-то как дура приехала их к себе на вечер звать! ,0.6164515173253525,— весело ответила ей Настасья Филипповна. — А я-то как дура приехала вас к себе на вечер звать!
16495,"— Бежали, да? ",0.6559062710547465,— Бежали? 
11210,"Вернувшись домой, он внимательно осмотрел вешалку и, заметив, что военного пальто не было, по обыкновению прошел к себе. ",0.7256084881681256,"Вернувшись домой, он осмотрел вешалку и, заметив, что чужого пальто не было, как всегда, прошёл к себе. "
2555,"XXXII Когда Вронский вернулся домой, Анны не было еще дома. ",0.758718606867618,"Когда Вронский вернулся домой, Анны не было ещё дома. "
18380,"Он, конечно, не откажет взять вас с собой.",0.621788419688392,"Он, конечно, возьмёт вас с собой. "
20742,"Она подошла к окну и видела, как он не глядя взял перчатки и, тронув рукой спину кучера, что-то сказал ему. ",0.4979447903095911,"Она подошла к окну и видела, как он что-то сказал слуге. "
22582,"Идея Федора Тимофеевича - большой шлем: он, когда размышляет, размышляет только об этом; соображение средств и путей, ведущих к полным тринадцати взяткам, есть его любимая дума после забот, после дел, даже средь дел и забот; он только думает, как бы задать большой шлем; он отдыхает на этой думе, в ней ищет отвлеченных наслаждений, на ней катается и балансирует; она в нем как свинец в груди китайского болванчика, который, как бы вы его ни поставили, боком, навзничь и вверх дном, всегда сам собою перекувырнется и станет на ноги. ",0.55370196523446,"Идея Фёдора Тимофеевича — карты: он, когда размышляет, только об этом; это есть его любимая дума после забот, после дел, даже средь дел и забот; он отдыхает на этой думе. "
15671,Это раз. ,0.501464088555772,Я видел его один раз. 
22162,Какие стихи? ,0.4287087016565049,— сказала генеральша. — Чьи стихи? 
11299,"Когда он подошел к ней, она взглянула на него и зарыдала",0.7173057323072399,"Когда он подошёл к ней, она взглянула на него и заплакала"
14328,"В 1816 году, в мае месяце, случилось мне проезжать через ***скую губернию, по тракту, ныне уничтоженному. ",0.7875005612214626,"В 1816 году, в мае месяце, проезжал я через ***скую губернию. "
15566,"Впрочем, он и в самом деле почти не придавал никакого значения предстоящему событию; он был занят совершенно другим: Аглая с каждым часом становилась все капризнее и мрачнее - это его убивало. ",0.5641075919983634,Аглая с каждым часом становилась всё капризнее и мрачнее — это его убивало
365,– спросил он Германна,0.6650215751398915,"— спросил он Германна. — Да, пожалуйста. "
13494,"Вы очень умный человек; обещаетесь ли вы, что вы дадите мне этот совет? ",0.946428974021802,"Вы очень умный человек; обещаете ли вы, что вы дадите мне этот совет?"
13799,- Из-за границы что ль?,0.6822672562598437,"— Из-за границы, что ль? "
17957,Проездом в дальние губернии Алексей Александрович остановился на три дня в Москве.,0.7955924232223641,Алексей Александрович остановился на три дня в Москве. 
7615,"Они жили тою жизнью, которая для Левина казалась идеалом всякого совершенства и которую он мечтал возобновить с своею женой, с своею семьей.",0.6193179321469506,"Они жили той жизнью, которая для Левина казалась идеалом и которую он мечтал повторить со своей женой, со своей семьёй. "
11067,"А о том, когда венчаться, и заикнуться нельзя. ",0.7721585428682297,"А о том, когда венчаться, и сказать нельзя. "
13369,Поеду! ,0.7470058320065738,Поеду! 
9169,"Я со всеми людьми имею только одно твердое, несомненное и ясное знание, и знание это не может быть объяснено разумом – оно вне его и не имеет никаких причин и не может иметь никаких последствий.",0.5681127080121742,"Я имею только одно знание, и знание это не может быть объяснено умом. "
15365,"За все, кроме вазы? ",0.8555590848979662,"За всё, кроме вазы? "
7492,"— надо оставить его, а я не могу и не хочу сделать это",0.6719046955318521,"Надо оставить его, а я не могу и не хочу сделать это. — Но ради Бога, что же лучше? "
24094,"Сколько раз он говорил себе, что ее любовь была счастье; и вот она любила его, как может любить женщина, для которой любовь перевесила все блага в жизни, - и он был гораздо дальше от счастья, чем когда он поехал за ней из Москвы. ",0.5070104573678231,"Он был намного дальше от счастья, чем когда он поехал за ней из Москвы. "
216,Да и кто пойдет сюда в полночь? ,0.8852568205267619,Да и кто пойдёт сюда в полночь? 
15321,Какая гадость!,0.3871783905266421,"— Ах, какая глупость! "
6127,Эраст Петрович сидел весь красный. ,0.4157681136902137,Эраст Петрович слушал его и читал документы. 
4483,"Отец и педагог были оба недовольны Сережей, и действительно он учился очень дурно. ",0.8431518872367361,"Отец и педагог были оба недовольны Серёжей, и действительно он учился очень плохо. "
3363,Барышня замеялась и не отвечала ни слова,0.3784627775395758,Лизанька засмеялась и не отвечала ни слова. — Paul! 
21476,"Право, все это следовало бы записать… Андрея нет, он незаметно ушел.",0.5661564545025112,"Андрея нет, он незаметно ушёл."
2470,Сразу же по получении вашей т-телеграммы я распорядился провести тщательный осмотр палатки и личных вещей убитого. ,0.3210594798839385,"После того как я получил от вас телеграмму, я приказал внимательно осмотреть палатку и личные вещи Лукана. "
10252,"Так не переставая говорили об Алексее Александровиче, осуждая его и смеясь над ним, между тем как он, заступив дорогу пойманному им члену Государственного совета и ни на минуту не прекращая своего изложения, чтобы не упустить его, по пунктам излагал ему финансовый проект.",0.4785727690389624,"Говорили и об Алексее Александровиче, осуждая его и смеясь над ним. "
6649,Эраст Петрович колебался,0.39350752922231,"Эраст Петрович открыл окно, вот он уже в комнате. "
14170,"Но я хочу прийти к вам вместе с ним; вы его полюбите, не правда ли?.. ",0.9427706295005214,"Но я хочу прийти к вам вместе с ним; вы его полюбите, не правда ли?"
14782,"Теперь, — хорошо ли это, дурно ли, — Левин не мог не остаться; ему нужно было узнать, что за человек был тот, кого она любила.",0.6716671213360742,"Теперь Левин не мог не остаться, ему нужно было уз нать, что за человек был тот, которого она полюбила. "
16725,"И в самом деле, она с наивным любопытством смотрела на него, точно хотела поближе разглядеть и понять человека, который когда-то любил ее так пламенно, с такой нежностью и так несчастливо; ее глаза благодарили его за эту любовь. ",0.7213771075650293,"И действительно она с интересом смотрела на него, как будто хотела поближе рассмотреть и понять человека, который когда-то любил её так страстно, с такой нежностью и так несчастливо; её глаза благодарили его за эту любовь. "
14117,"Кити, сидевшая на балконе с отцом и сестрой, узнала деверя и сбежала вниз встретить его",0.9432893835937274,"Кити, сидевшая на балконе с отцом и сестрой, узнала его и сбежала вниз встретить его"
5201,"То есть, конечно, меня просил и князь Корчаков — как вам известно, Николай Ахтырцев сын его покойной дочери. ",0.3230632975154756,Меня об этом просил сам князь Корчаков. 
8760,"- По крайней мере, - перебил генерал, не расслышав о письме, - вы чему-нибудь обучались, и ваша болезнь не помешает вам занять какое-нибудь, например, не трудное место, в какой-нибудь службе?",0.7812231392179769,"— спросил он. — Теперь никого, но я надеюсь... при том я получил письмо… — По крайней мере, — перебил генерал, не расслышав описьме, — вы чему-нибудь обучались, и ваша болезнь не помешает вам занять какое-нибудь нетрудное место в какой-нибудь службе?"
17054,"И только когда в церкви стали бить часы и он вообразил самого себя мертвым, зарытым здесь навеки, то ему показалось, что кто-то смотрит на него, и он на минуту подумал, что это не покой и не тишина, а глухая тоска небытия, подавленное отчаяние… Памятник Деметти в виде часовни, с ангелом наверху; когда-то в С. была проездом итальянская опера, одна из певиц умерла, ее похоронили и поставили этот памятник. ",0.4923590230279682,"Когда-то в С. приезжала итальянская опера, одна из певиц умерла, её похоронили и поставили этот памятник. "
1944,"Я знаю, что я люблю не его; но мне всё-таки весело с ним, и он такой славный. ",0.6761427825917106,"«Славный, милый, — подумала Кити. — Я знаю, что я люблю не его; но мне всё-таки весело с ним. "
966,"Ну, д’Эвре? ",0.3185588720929665,"Вот оно, это чудо, — услышала Варя голос д’Эвре"
10495,"Однако хорошо же она будет выглядеть, явившись в Царевицы в таком наряде. ",0.3654943759473351,Но могу сначала и в Царевицы
23135,"Так о чем я, бишь, говорил... ",0.600597496127481,Так о чём я говорил... 
14514,(Подает книжку.) ,0.8335920500177803,(Подаёт книжку.) 
13857,"То есть она Каренина, – сказала Анна, сощурив глаза так, что только видны были сошедшиеся ресницы. – Впрочем, – вдруг просветлев лицом, – об этом мы все переговорим после. ",0.446889098291175,"То есть она Каренина, — сказала Анна. — Впрочем, об этом потом. "
21137,- Ты бы свечку зажег? ,0.4453553867307978,В комнате было очень темно. — Ты бы свечку зажёг? 
12897,"Юрий Михайлович Пушкарев был опытный офицер-пилот; это значило, что в течение полутора лет он уже двадцать восемь раз — ровно столько, сколько было ему лет, — поднимался на воздух и все еще был жив, не разбился, не переломал себе ног и рук, как другие. ",0.5000550730882718,Юрий Михайлович Пушкарёв был опытный офицер-пилот. 
5556,"Поговорив тихо и уныло с тещей, он выпрямил грудь и взял под руку Левина",0.5596249802253468,"Поговорив тихо и безрадостно с княгиней, он взял под руку Левина. "
18185,"— спросила она, не подымая головы. ",0.6650915708600756,"— спросила она, но не подняла головы. "
3197,— предложил граф.,0.3319135504454757,Часть 3  Сергей предложил погулять по графскому саду. 
15699,"Прошло две недели; жилец и присылает сказать с Феклой, что у него книг много французских и что все хорошие книги, так что можно читать; так не хочет ли бабушка, чтоб я их ей почитала, чтоб не было скучно? ",0.9286426648121168,"Прошло две недели; жилец и присылает сказать с Фёклой, что у него книг много французских и что всё хорошие книги, так что можно читать; так не хочет ли бабушка, чтоб я их ей прочитала, чтоб не было скучно? "
8530,"Я получаю развод, Алексей Александрович отдает мне Сережу, и я выхожу замуж за Вронского». ",0.8168089387245544,"Ну, пусть я получаю развод, Алексей Александрович отдаёт мне Серёжу, и я выхожу замуж за Вронского. "
16260,"— Думал, что скажу, а теперь вот страшно. ",0.7475645812992328,"— Я думал, что скажу, а теперь вот страшно. "
20180,"Но она тут же жмет мою руку и тащит меня снова ходить, болтать, говорить",0.8094699523914887,"Но она тут же жмёт мою руку и тащит меня снова ходить, говорить, говорить"
24198,"Свидетель Пшехоцкий показал на суде, что я жил с покойной Ольгой",0.5303323986436368,"Свидетель Пшехоцкий сказал, что Сергей был любовником Ольги. "
15506,"— А чему ж научусь, бабушка? ",0.8999701631734507,"— А чему ж научусь, бабушка? "
17053,"И чтоб давать столько молока, она весь день ест, ест свою траву, даже смотреть жалко. ",0.9122664872363632,"Чтобы давать столько молока, она весь день ест, ест свою траву, даже смотреть жалко. "
2716,"– Что ж, нам остается только поцеловаться, – добродушно шутя, сказал Вронский, подавая руку. ",0.7085853054890857,"— Что ж, нам остаётся только поцеловаться, — шутя сказал Вронский, подавая руку"
20417,С Варей остался один Маклафлин,0.7991658577617388,С Варей остался только Маклафлин
23142,"Обыватели своими разговорами, взглядами на жизнь и даже своим видом раздражали его. ",0.9637785407891668,"Обыватели своими разговорами, взгля дами на жизнь и даже своим видом раздражали его. "
8107,"Вчера было наше третье свиданье, наша третья белая ночь... ",0.9256639074007188,"Вчера было наше третье свидание, наша третья белая ночь..."
19079,"Свобода, свободный ум и наука заведут их в такие дебри и поставят пред такими чудами и неразрешимыми тайнами, что одни из них, непокорные и свирепые, истребят себя самих, другие, непокорные, но малосильные, истребят друг друга, а третьи, оставшиеся, слабосильные и несчастные, приползут к ногам нашим и возопиют к нам: „Да, вы были правы, вы одни владели тайной его, и мы возвращаемся к вам, спасите нас от себя самих“. ",0.8294971511823072,"Свобода, свободный ум и наука заведут их в такие дебри и поставят пред такими чудами и неразрешимыми тайнами, что одни из них истребят себя самих, другие истребят друг друга, а третьи, оставшиеся, слабосильные и несчастные, приползут к ногам нашим и возопиют к нам: «Да, вы были правы, спасите нас от себя самих». "
22890,"Священник подождал несколько секунд, не скажет ли он еще чего, и, закрыв глаза, быстрым владимирским на «о» говором сказал: – Сомнения свойственны слабости человеческой, но мы должны молиться, чтобы милосердый господь укрепил нас. ",0.5996437443401393,"Священник, закрыв глаза, сказал: — Сомнения свойственны слабости человеческой, но мы должны молиться, чтобы господь помог нам. "
1613,У нас целый флигель пустой. ,0.6236755990768358,"У нас целый флигель пустой, — прибавила она вполголоса, кивнув на Лебедева."
23840,И ваш этот Соленый сидит… (Чебутыкину.) ,0.5144734786102587,И ваш этот Солёный сидит... 
18279,"По поводу всех этих вопросов, преступлений, среды, девочек мне вспомнилась теперь, — а впрочем, и всегда интересовала меня, — одна ваша статейка: «О преступлении»… или как там у вас, забыл название, не помню. ",0.6561487434803628,"По поводу всех этих вопросов, преступлений мне вспомнилась теперь одна ваша статейка, — обратился к Раскольникову Порфирий Петрович. — «О преступлении»... или как там у вас, забыл название, не помню. "
3525,"А ёж говорит:  - У него ноги быстрые, а у меня ум быстрый. ",0.7756281815867899,"А ёж говорит: — У него ноги быстрые, а я умный. "
10057,— «Дома-с». ,0.5079332807150333,— «Дома». 
11705,"В результате на ирландца поставили тысячу, а желающих поставить на француза не отыскалось. ",0.5936223588013904,"В конце концов, на ирландца поставили тысячу, а на француза — ничего. "
21866,Необыкновенное сходство поразило его,0.7856985310117636,Необыкновенное сходство поразило его… — Старуха! 
17689,"— Я порешила сегодня спросить вас… Вопрос унизительный, тяжелый для меня… не знаю, как и перенесу… Вы отвечайте, не глядя на меня… Неужели вам не жаль меня, Сергей Петрович?",0.3682323567976898,"Я решила сегодня спросить вас… Отвечайте, но не смотрите на меня. "
6385,Еще в передней он услыхал ее удаляющиеся шаги. ,0.5183760616117952,В передней он услышал её шаги. 
16272,"Куда делась его всегда спокойная, твердая манера и беспечно спокойное выражение лица? ",0.7307841440290548,Куда делось его всегда спокойное выражение лица? 
2877,Есть у меня старая бабушка. ,0.765347086111258,У меня есть старая бабушка. 
5007,"Другая трудность состояла в непобедимом недоверии крестьян к тому, чтобы цель помещика могла состоять в чем-нибудь другом, кроме желания обобрать их сколько можно. ",0.8028638669242623,"Другая трудность состояла в недоверии крестьян к тому, чтобы цель помещика могла состоять в чём-нибудь другом, кроме желания взять у них как можно больше. "
16988,(Мизинов). ,0.7336241660724896,(Мизинов
8684,Оставить всё и ехать немедленно с двухчасовым поездом. ,0.8557785684528298,Оставить всё и ехать немедленно на двухчасовом поезде. 
21149,"Я лаю на прибой, а она бросает в меня мячик… Но он большой и скользкий, а рот у меня маленький. ",0.4592657105776144,"Я лаю на воду, а она бросает в меня мячик, и я вытаскиваю его из воды."
7040,"Он не знал, что его образ действий относительно Кити имеет определенное название, что это есть заманиванье барышень без намерения жениться и что это заманиванье есть один из дурных поступков, обыкновенных между блестящими молодыми людьми, как он. ",0.6309312464528207,"Он не знал, что его поведение с Кити имеет определённое название, что это есть обман девушек без намерения жениться и что этот обман есть один из плохих поступков между блестящими молодыми людьми, каким был он. "
16919,"Я хочу, чтобы вы тоже отправились в Букарешт, разыскали там Лукана и п-попытались в нем разобраться. ",0.403490393792956,"Я хочу, чтобы вы тоже поехали в Бухарест, нашли там Лукана и собрали о нём информацию. "
21944,"- Да, из Швейцарии",0.5499562319493537,Но я только что сам из вагона... приехал из Швейцарии...
14229,"Наконец он увидел со странным изумлением, что все уселись и даже смеются, точно ничего и не случилось! ",0.7236446324282767,"Наконец он увидел со странным удивлением, что все уселись и даже смеются! "
19331,"— Воспитанные баронессы не бегают, а ходят, — с притворной строгостью сказала ей гувернантка. — Особенно если им уже целых земнадцать лет. ",0.5412374198500371,"— Воспитанные девушки не бегают, а ходят, Лиза. — строго сказала ей гувернантка. — Особенно, если девушке уже семнадцать лет. "
16807,"Но жил в его теле кто-то еще, кто не поддавался увещаниям, твердо знал свое, был не то мудр, не то совсем без разума, как зверь, — и этот другой страшился страхом трепетным и темным, и после удачного полета этот другой становился глупо счастлив, самоуверен и даже нагл, а перед полетом каждый раз мутил душу, наполнял ее вздохами и дрожью. ",0.5675307664295448,"После удачного полёта этот другой становился глупо счастлив и самоуверен, а перед полётом каждый раз наполнял душу вздохами и дрожью. "
5567,"— Да нет, нехорошо. ",0.8070962805942226,"— Да нет, нехорошо. "
15600,— П-просто лежало во внутреннем кармане? ,0.4904225852911929,— Это письмо просто лежало в кармане? 
23645,"Во всяком случае, она не человек. ",0.7521006074797265,"Во всяком случ ае, она не человек. "
8005,"Меня побудили к этому долги… тридцать пять тысяч… Я уже не играю в карты, давно бросил, но главное, что могу сказать в свое оправдание, это то, что вы девушки, вы получаете пенсию, я же не имел… заработка, так сказать… Пауза.",0.7187336646280571,"Я уже не играю в карты, давно бросил, но главное, что могу сказать в своё оправдание, это то, что вы девушки, вы получаете пенсию, я же не имел... заработка, так сказать..."
22326,"Нет, папа, как вам угодно: я ни за что не покажусь». — «Что ты с ума сошла? ",0.4915896359681434,"Нет, папа, как хочешь: я ни за что не выйду к Берестовым». — «Что ты, с ума сошла? "
10652,"Варя не знала, что сказать на это легкомысленное заявление, и решила смертельно обидеться. ",0.4151104808406972,"Варя не знала, что сказать. "
14306,"Я воспользовался минутой предварительного оцепенения, побарабанил пальцами по столу и задушевным голосом сказал: — Да-а... ",0.636893940531389,Я побарабанил пальцами по столу и задушевным голосом сказал: — Даа... 
7463,"И подъезжает к нему на лошади другой офицер Костылин, с ружьём, и говорит:  - Поедем, Жилин, одни. ",0.4986022580654842,"А Костылин устал, жарко ему, он и говорит: — Поедем, Жилин, одни. "
19383,"Как я увезу ее теперь, когда у меня нет денег? ",0.9306980005964228,"Как я увезу её теперь, когда у меня нет денег? "
21695,"Какие дикие нравы, какие лица! ",0.494096631235025,"Какие ужасные обычаи, какие лица! "
13083,"— Именно поэтому обоснуемся в кабинете, — решил Соболев. — Целее будут. ",0.3655982280046586,"— Поэтому и будем в этом кабинете, — сказал Соболев. — Деньги сохраним. "
21910,Соболев удивился: — Как кто? ,0.5739993499464132,— Как кто? 
5071,"Она много говорила, и вопросы у нее были отрывисты, и она сама тотчас же забывала, о чем спрашивала; потом потеряла в толпе лорнетку.",0.4919623687099809,"Она много говорила, и её вопросы были короткими, и она сама сразу же забывала, о чём спрашивала. "
17631,Чьим кинжалом убит Зуров? ,0.3845300525989208,Этим кинжалом кто-то ударил Зурова со спины в самое его сердце. 
5547,"- с досадой проговорил генерал, не желая даже и сдерживать досады. - Тут, брат, дело уж не в том, что ты не отказываешься, а дело в твоей готовности, в удовольствии, в радости, с которою примешь ее слова… Что у тебя дома делается?",0.7368671686961844,"— недовольно проговорил генерал. — Тут, брат, дело уж не в том, что ты не отказываешься, а дело в твоей готовности, в удовольствии, в радости, с которою примешь её слова..."
8538,Сегодня вечером у них Белоконская будет; кстати приехала; гости будут. ,0.8636901923604101,Сегодня вечером у них Белоконская будет; вовремя приехала; гости будут. 
3005,"— Я не полагаю, чтобы можно было извинять такого человека, хотя он и твой брат, — сказал Алексей Александрович строго.",0.6466485274984698,"— Я вижу, что поездка твоя удалась, — сказал он ей. — Да, очень, — отвечала она и стала рассказывать своё впечат ление жалости сначала к брату, потом к Долли. — Я не думаю, чтобы можно было извинять такого человека, хотя он и твой брат, — сказал Алексей Александрович строго. "
11858,Вы много проставите; подождите хоть немного,0.8439518129656762,Вы много проиграете; подождите хоть немного
16058,"- Я, положим, с вами где-то встречался, но… - Вишь, где-то встречался! ",0.6303444681564412,"— Я с вами где-то встречался, но... — Где-то встречался! "
8454,"Но я, мы все родные, все любящие ее просим, умоляем тебя. ",0.5215536216173476,"Но я, мы все родные, просим тебя помочь ей. "
2971,"- вздрогнула Настасья Филипповна, ужасно побледнев",0.8636087165782091,"— вздрог-нула Настасья Филипповна, ужасно побледнев"
19872,"Возле меня сидело существо, единственно порядочное и достойное уважения… Двух только людей знал я в нашем уезде, которых я в силах был любить и уважать, которые одни только имели право отвернуться от меня, потому что стояли выше меня… Это были Надежда Калинина и доктор Павел Иванович… Что ожидало их?",0.3697543570399593,Это были Надежда Калинина и доктор Павел Иванович Вознесенский
3485,"Город давал нам что-то вроде завтрака, пили шампанское, городской голова говорил речь; я ел и слушал, а душой был здесь, у вас… (Оглядывает сад.) ",0.4140100401891032,(Оглядывает сад.) 
18490,"Она вечером слышала остановившийся стук его коляски, его звонок, его шаги и разговор с девушкой: он поверил тому, что ему сказали, не хотел больше ничего узнавать и пошел к себе. ",0.8568348644958323,"Она вечером слышала стук его коляски, звонок, его шаги и разговор с горничной: он поверил тому, что ему сказали, не хотел больше ничего узнавать и пошёл к себе. "
1043,Подумаешь.,0.5756305659980014,Подумаешь . 
3378,Надворный советник. ,0.792266145121005,Надвор ный советник. 
12866,"Идеалистически настроенные юноши и девушки станут взрывать дворцы, поезда и кареты. ",0.6128606797777687,"Скоро ваши юноши и девушки начнут взрывать дворцы, поезда, коляски. "
1641,"— Вот, сказал он и написал начальные буквы: к, в, м, о: э, н, м, б, з, л, э, н, и, т? ",0.6854248452199114,"— сказала она и, положив мел, сделала движенье, как будто хотела встать. — Постойте, — сказал он, садясь к столу. — Я давно хотел спро сить у вас… Он глядел ей прямо в ласковые испуганные глаза. — Вот, — сказал он и написал начальные буквы: к, в, м, о, э, н, м, б, з, л, э, н, и, т? "
9379,"— я бы честно ответил: «Автономия Болгарии да кусочек Кавказа — вот максимум прибытка, жалкая цена за десятки тысяч убитых и потраченные миллионы»",0.4121433675281326,Это будет цена за десятки тысяч наших убитых и миллионы потраченных рублей
15478,"Разумеется, я отвечаю только за себя; ты не можешь того же требовать от сестры… - А, опять она! ",0.7162277573953693,"Конечно, я отвечаю только за себя; ты не можешь того же требовать от сестры"
3613,Так я и подумал. ,0.4652078369344344,— Так я и подумал. 
7430,"Его призвал министр и говорил, как нежный отец, так трогательно и так хорошо, что экзекутор, случившийся при этом, прослезился, несмотря на то, что его нелегко было тронуть, что знали все сторожа, служившие под его начальством, — и это не помогло. ",0.6607014505842901,"Его призвал министр и говорил, как нежный отец, так трогательно и так хорошо, что чиновник, бывший при этом, прослезился, — и это не помогло. "
18404,Председатель прислал книжку и бумагу какую-то. ,0.916859349014411,Председатель прислал книжку и бумагу какую то. 
6847,"Я с утра хотела такой тон взять, но эти люди… Зачем он приехал? ",0.5142295937445164,Зачем он приехал? 
9221,"То, что он во время кадрили не пригласил ее на мазурку, не тревожило ее. ",0.750692192784001,"То, что он во время кадрили не пригласил её на мазурку, не беспокоило её. "
4661,А вот шпионить некрасиво. ,0.7104332483815863,А вот шпионить за женщинами некрасиво. 
8897,"Де-Грие вдруг быстро заболтал по-французски, начал советовать, суетился, говорил, что надо ждать шансу, стал рассчитывать какие-то цифры… бабушка ничего не понимала. ",0.8469024358570002,"Де-Грие вдруг быстро заболтал по-французски, начал советовать, говорил, что надо ждать шанс, стал рассчитывать какие-то цифры... бабуш ка ничего не понимала"
3154,У обоих было любимое место в саду: скамья под старым широким кленом. ,0.7412114876551413,У обоих было любимое место в саду — под старым широким деревом. 
21013,– Вот он! ,0.787447305693481,Вот он! 
7087,Та-ра-ра-бумбия… сижу на тумбе я… Не все ли равно!,0.7993767799350358,Та-ра-ра-бумбия... сижу на тумбе я... 
2763,"Юрий Михайлович открыл глаза и взглянул вниз, на землю. ",0.4484327704128872,Юрий Михайлович встал и наскоро оделся. 
